"week","team","gsis_id","weekly_status","current_status","full_name","position","game_id","former_team","years_with_team","last_with_team"
1,"ATL","00-0030387","on_depth_chart","on_depth_chart","Steven Means","LB","2021_01_PHI_ATL","PHI",3,2017
1,"ATL","00-0030706","missing","on_depth_chart","Josh Andrews","C","2021_01_PHI_ATL","PHI",2,2016
1,"BAL","00-0030513","missing","on_depth_chart","Latavius Murray","RB","2021_01_BAL_LV","LV",3,2016
1,"BAL","00-0031346","missing","on_depth_chart","Justin Ellis","DT","2021_01_BAL_LV","LV",5,2018
1,"BAL","00-0031690","on_depth_chart","on_depth_chart","Eric Tomlinson","TE","2021_01_BAL_LV","LV",1,2019
1,"BUF","00-0027685","on_depth_chart","on_depth_chart","Emmanuel Sanders","WR","2021_01_PIT_BUF","PIT",4,2013
1,"BUF","00-0032366","on_depth_chart","on_depth_chart","Tyler Matakevich","LB","2021_01_PIT_BUF","PIT",4,2019
1,"CAR","00-0029061","on_depth_chart","on_depth_chart","Julian Stanford","LB","2021_01_NYJ_CAR","NYJ",2,2017
1,"CAR","00-0032403","on_depth_chart","missing","Juston Burris","DB","2021_01_NYJ_CAR","NYJ",3,2018
1,"CAR","00-0032688","on_depth_chart","on_depth_chart","Robby Anderson","WR","2021_01_NYJ_CAR","NYJ",4,2019
1,"CAR","00-0033909","on_depth_chart","missing","Pat Elflein","G","2021_01_NYJ_CAR","NYJ",1,2020
1,"CAR","00-0034302","on_depth_chart","on_depth_chart","Frankie Luvu","LB","2021_01_NYJ_CAR","NYJ",3,2020
1,"CAR","00-0034869","on_depth_chart","on_depth_chart","Sam Darnold","QB","2021_01_NYJ_CAR","NYJ",3,2020
1,"CHI","00-0027952","on_depth_chart","missing","Robert Quinn","LB","2021_01_CHI_LA","LA",7,2017
1,"CHI","00-0029567","missing","on_depth_chart","Nick Foles","QB","2021_01_CHI_LA","LA",1,2015
1,"CHI","00-0030527","on_depth_chart","on_depth_chart","Alec Ogletree","LB","2021_01_CHI_LA","LA",5,2017
1,"CHI","00-0031203","on_depth_chart","on_depth_chart","Cairo Santos","K","2021_01_CHI_LA","LA",1,2018
1,"CHI","00-0032786","on_depth_chart","on_depth_chart","Marqui Christian","DB","2021_01_CHI_LA","LA",4,2019
1,"CHI","00-0035621","on_depth_chart","missing","Nsimba Webster","WR","2021_01_CHI_LA","LA",6,2020
1,"CIN","00-0029672","on_depth_chart","on_depth_chart","Riley Reiff","T","2021_01_MIN_CIN","MIN",4,2020
1,"CIN","00-0031546","on_depth_chart","missing","Trae Waynes","CB","2021_01_MIN_CIN","MIN",5,2019
1,"CLE","00-0033923","on_depth_chart","missing","Kareem Hunt","RB","2021_01_CLE_KC","KC",2,2018
1,"DAL","00-0029692","on_depth_chart","on_depth_chart","Bryan Anger","P","2021_01_DAL_TB","TB",6,2018
1,"DEN","00-0031067","on_depth_chart","on_depth_chart","Cameron Fleming","T","2021_01_DEN_NYG","NYG",1,2020
1,"DET","00-0034614","on_depth_chart","on_depth_chart","Godwin Igwebuike","RB","2021_01_SF_DET","SF",1,2018
1,"HOU","00-0032128","on_depth_chart","on_depth_chart","Chris Conley","WR","2021_01_JAX_HOU","JAX",2,2020
1,"IND","00-0031581","on_depth_chart","on_depth_chart","Mark Glowinski","G","2021_01_SEA_IND","SEA",3,2017
1,"IND","00-0031589","missing","on_depth_chart","Brett Hundley","QB","2021_01_SEA_IND","SEA",1,2018
1,"IND","00-0032443","on_depth_chart","missing","Joey Hunt","C","2021_01_SEA_IND","SEA",4,2019
1,"IND","00-0036226","on_depth_chart","missing","Jacob Eason","QB","2021_01_SEA_IND","SEA",1,2021
1,"JAX","00-0031045","on_depth_chart","on_depth_chart","Carlos Hyde","RB","2021_01_JAX_HOU","HOU",1,2019
1,"KC","00-0029664","missing","on_depth_chart","Josh Gordon","WR","2021_01_CLE_KC","CLE",5,2018
1,"LA","00-0033072","on_depth_chart","on_depth_chart","Leonard Floyd","LB","2021_01_CHI_LA","CHI",4,2019
1,"LV","00-0030663","on_depth_chart","on_depth_chart","Willie Snead","WR","2021_01_BAL_LV","BAL",3,2020
1,"LV","00-0031610","on_depth_chart","missing","Darren Waller","TE","2021_01_BAL_LV","BAL",2,2016
1,"LV","00-0033123","on_depth_chart","on_depth_chart","Yannick Ngakoue","DE","2021_01_BAL_LV","BAL",1,2020
1,"LV","00-0033290","on_depth_chart","on_depth_chart","Jermaine Eluemunor","OL","2021_01_BAL_LV","BAL",2,2018
1,"MIA","00-0027136","on_depth_chart","on_depth_chart","Jason McCourty","DB","2021_01_MIA_NE","NE",3,2020
1,"MIA","00-0031555","on_depth_chart","on_depth_chart","Eric Rowe","DB","2021_01_MIA_NE","NE",3,2018
1,"MIA","00-0031796","on_depth_chart","on_depth_chart","Justin Coleman","CB","2021_01_MIA_NE","NE",2,2016
1,"MIA","00-0032442","on_depth_chart","on_depth_chart","Elandon Roberts","LB","2021_01_MIA_NE","NE",4,2019
1,"MIA","00-0033119","on_depth_chart","on_depth_chart","Jacoby Brissett","QB","2021_01_MIA_NE","NE",1,2016
1,"MIA","00-0033381","on_depth_chart","on_depth_chart","Adam Butler","DT","2021_01_MIA_NE","NE",4,2020
1,"MIA","00-0033471","missing","missing","Isaiah Ford","WR","2021_01_MIA_NE","NE",1,2020
1,"MIN","00-0032389","on_depth_chart","on_depth_chart","Mackensie Alexander","CB","2021_01_MIN_CIN","CIN",1,2020
1,"MIN","00-0032892","on_depth_chart","on_depth_chart","Nick Vigil","LB","2021_01_MIN_CIN","CIN",4,2019
1,"NE","00-0029239","on_depth_chart","on_depth_chart","Brandon Bolden","RB","2021_01_MIA_NE","MIA",1,2018
1,"NE","00-0031360","on_depth_chart","on_depth_chart","Kyle Van Noy","LB","2021_01_MIA_NE","MIA",1,2020
1,"NE","00-0032445","on_depth_chart","on_depth_chart","Ted Karras","OL","2021_01_MIA_NE","MIA",2,2020
1,"NE","00-0033860","on_depth_chart","missing","Davon Godchaux","DT","2021_01_MIA_NE","MIA",4,2020
1,"NO","00-0031615","on_depth_chart","on_depth_chart","Christian Ringo","DT","2021_01_GB_NO","GB",1,2016
1,"NO","00-0032200","on_depth_chart","on_depth_chart","Ty Montgomery","WR","2021_01_GB_NO","GB",4,2018
1,"NO","00-0033929","missing","on_depth_chart","Montravius Adams","DT","2021_01_GB_NO","GB",4,2020
1,"NYG","00-0030957","on_depth_chart","on_depth_chart","Casey Kreiter","LS","2021_01_DEN_NYG","DEN",4,2019
1,"NYG","00-0032943","on_depth_chart","on_depth_chart","Riley Dixon","P","2021_01_DEN_NYG","DEN",4,2017
1,"NYG","00-0032972","on_depth_chart","on_depth_chart","Devontae Booker","RB","2021_01_DEN_NYG","DEN",4,2019
1,"NYJ","00-0029685","on_depth_chart","on_depth_chart","Greg Van Roten","OG","2021_01_NYJ_CAR","CAR",3,2019
1,"PIT","00-0034407","on_depth_chart","on_depth_chart","Ray-Ray McCloud","WR","2021_01_PIT_BUF","BUF",3,2018
1,"SEA","00-0027723","on_depth_chart","on_depth_chart","Al Woods","DT","2021_01_SEA_IND","IND",2,2018
1,"SF","00-0029410","on_depth_chart","on_depth_chart","Tavon Wilson","DB","2021_01_SF_DET","DET",4,2019
1,"SF","00-0029632","on_depth_chart","on_depth_chart","Mohamed Sanu","WR","2021_01_SF_DET","DET",2,2020
1,"SF","00-0032234","on_depth_chart","on_depth_chart","Laken Tomlinson","OL","2021_01_SF_DET","DET",2,2016
1,"SF","00-0034349","missing","missing","Kerryon Johnson","RB","2021_01_SF_DET","DET",3,2020
2,"ATL","00-0030387","on_depth_chart","on_depth_chart","Steven Means","LB","2021_02_ATL_TB","TB",2,2014
2,"BAL","00-0028008","on_depth_chart","on_depth_chart","Justin Houston","LB","2021_02_KC_BAL","KC",8,2018
2,"BAL","00-0030496","missing","on_depth_chart","Le'Veon Bell","RB","2021_02_KC_BAL","KC",1,2020
2,"BAL","00-0031325","on_depth_chart","on_depth_chart","Sammy Watkins","WR","2021_02_KC_BAL","KC",3,2020
2,"BUF","00-0033308","on_depth_chart","on_depth_chart","Matt Breida","RB","2021_02_BUF_MIA","MIA",1,2020
2,"BUF","00-0033400","on_depth_chart","on_depth_chart","Matt Haack","P","2021_02_BUF_MIA","MIA",8,2020
2,"CAR","00-0034011","on_depth_chart","missing","Dan Arnold","TE","2021_02_NO_CAR","NO",2,2019
2,"CHI","00-0027973","on_depth_chart","on_depth_chart","Andy Dalton","QB","2021_02_CIN_CHI","CIN",9,2019
2,"CLE","00-0028986","on_depth_chart","on_depth_chart","Case Keenum","QB","2021_02_HOU_CLE","HOU",2,2014
2,"CLE","00-0031364","on_depth_chart","on_depth_chart","Jadeveon Clowney","DE","2021_02_HOU_CLE","HOU",5,2018
2,"CLE","00-0035258","missing","on_depth_chart","Hjalte Froholdt","G","2021_02_HOU_CLE","HOU",1,2020
2,"DEN","00-0033576","on_depth_chart","on_depth_chart","Eric Saubert","TE","2021_02_DEN_JAX","JAX",1,2020
2,"DET","00-0032626","missing","on_depth_chart","Geronimo Allison","WR","2021_02_DET_GB","GB",4,2019
2,"DET","00-0033948","on_depth_chart","missing","Jamaal Williams","RB","2021_02_DET_GB","GB",4,2020
2,"HOU","00-0028118","on_depth_chart","missing","Tyrod Taylor","QB","2021_02_HOU_CLE","CLE",1,2018
2,"HOU","00-0030792","on_depth_chart","on_depth_chart","Justin McCray","OL","2021_02_HOU_CLE","CLE",1,2019
2,"HOU","00-0031097","on_depth_chart","on_depth_chart","Terrance Mitchell","DB","2021_02_HOU_CLE","CLE",3,2020
2,"HOU","00-0031361","on_depth_chart","on_depth_chart","Christian Kirksey","LB","2021_02_HOU_CLE","CLE",6,2019
2,"HOU","00-0033038","on_depth_chart","on_depth_chart","Eric Murray","DB","2021_02_HOU_CLE","CLE",1,2019
2,"HOU","00-0033439","on_depth_chart","on_depth_chart","Pharaoh Brown","TE","2021_02_HOU_CLE","CLE",2,2019
2,"HOU","00-0033469","on_depth_chart","missing","Vincent Taylor","DT","2021_02_HOU_CLE","CLE",1,2020
2,"HOU","00-0034488","on_depth_chart","on_depth_chart","Tavierre Thomas","DB","2021_02_HOU_CLE","CLE",3,2020
2,"JAX","00-0029799","on_depth_chart","on_depth_chart","Lerentee McCray","DE","2021_02_DEN_JAX","DEN",2,2015
2,"JAX","00-0033064","on_depth_chart","on_depth_chart","Adam Gotsis","DE","2021_02_DEN_JAX","DEN",4,2019
2,"KC","00-0034752","on_depth_chart","on_depth_chart","Orlando Brown","T","2021_02_KC_BAL","BAL",3,2020
2,"LAC","00-0031619","on_depth_chart","on_depth_chart","Christian Covington","DT","2021_02_DAL_LAC","DAL",2,2019
2,"MIN","00-0027943","on_depth_chart","on_depth_chart","Patrick Peterson","CB","2021_02_MIN_ARI","ARI",10,2020
2,"MIN","00-0034785","on_depth_chart","on_depth_chart","Mason Cole","OL","2021_02_MIN_ARI","ARI",3,2020
2,"NE","00-0025565","on_depth_chart","on_depth_chart","Nick Folk","K","2021_02_NE_NYJ","NYJ",7,2016
2,"NE","00-0032269","on_depth_chart","missing","Henry Anderson","DE","2021_02_NE_NYJ","NYJ",3,2020
2,"NE","00-0033392","on_depth_chart","on_depth_chart","Harvey Langi","LB","2021_02_NE_NYJ","NYJ",2,2020
2,"NO","00-0028237","on_depth_chart","missing","Chris Hogan","WR","2021_02_NO_CAR","CAR",1,2019
2,"NO","00-0033296","missing","on_depth_chart","Alex Armah","FB","2021_02_NO_CAR","CAR",4,2020
2,"NYG","00-0026858","on_depth_chart","on_depth_chart","Graham Gano","K","2021_02_NYG_WAS","WAS",3,2011
2,"NYG","00-0035263","missing","on_depth_chart","Wes Martin","G","2021_02_NYG_WAS","WAS",2,2020
2,"SEA","00-0027723","on_depth_chart","on_depth_chart","Al Woods","DT","2021_02_TEN_SEA","TEN",3,2016
2,"SF","00-0032792","missing","on_depth_chart","Nate Sudfeld","QB","2021_02_SF_PHI","PHI",4,2020
2,"TEN","00-0030161","missing","missing","Bradley McDougald","DB","2021_02_TEN_SEA","SEA",3,2019
2,"TEN","00-0035390","on_depth_chart","missing","Anthony Rush","DT","2021_02_TEN_SEA","SEA",1,2020
2,"WAS","00-0031596","on_depth_chart","on_depth_chart","David Mayo","LB","2021_02_NYG_WAS","NYG",4,2020
2,"WAS","00-0032259","on_depth_chart","on_depth_chart","Ereck Flowers","T","2021_02_NYG_WAS","NYG",4,2018
2,"WAS","00-0032262","on_depth_chart","on_depth_chart","Landon Collins","DB","2021_02_NYG_WAS","NYG",4,2018
3,"ARI","00-0029316","on_depth_chart","on_depth_chart","Kelvin Beachum","OL","2021_03_ARI_JAX","JAX",1,2016
3,"ARI","00-0036101","on_depth_chart","missing","Luq Barcoo","CB","2021_03_ARI_JAX","JAX",1,2020
3,"ATL","00-0033950","on_depth_chart","on_depth_chart","Wayne Gallman","RB","2021_03_ATL_NYG","NYG",4,2020
3,"BAL","00-0028278","missing","on_depth_chart","Josh Bynes","LB","2021_03_BAL_DET","DET",3,2016
3,"BUF","00-0028339","on_depth_chart","on_depth_chart","Mario Addison","DE","2021_03_WAS_BUF","WAS",1,2012
3,"CAR","00-0030228","missing","on_depth_chart","A.J. Bouye","CB","2021_03_CAR_HOU","HOU",4,2016
3,"CHI","00-0028924","on_depth_chart","on_depth_chart","Tashaun Gipson","DB","2021_03_CHI_CLE","CLE",4,2015
3,"CHI","00-0032054","on_depth_chart","on_depth_chart","Breshad Perriman","WR","2021_03_CHI_CLE","CLE",1,2018
3,"CIN","00-0032521","on_depth_chart","on_depth_chart","Mike Hilton","CB","2021_03_CIN_PIT","PIT",4,2020
3,"CIN","00-0034951","on_depth_chart","on_depth_chart","Fred Johnson","T","2021_03_CIN_PIT","PIT",1,2019
3,"DAL","00-0033725","on_depth_chart","on_depth_chart","Corey Clement","RB","2021_03_PHI_DAL","PHI",8,2020
3,"DEN","00-0033568","on_depth_chart","on_depth_chart","Nate Hairston","CB","2021_03_NYJ_DEN","NYJ",2,2020
3,"HOU","00-0035192","on_depth_chart","missing","Joey Slye","K","2021_03_CAR_HOU","CAR",2,2020
3,"IND","00-0032871","missing","on_depth_chart","Antwaun Woods","DT","2021_03_IND_TEN","TEN",1,2016
3,"JAX","00-0033792","on_depth_chart","on_depth_chart","Rudy Ford","DB","2021_03_ARI_JAX","ARI",2,2018
3,"KC","00-0029164","on_depth_chart","on_depth_chart","Mike Remmers","T","2021_03_LAC_KC","LAC",1,2013
3,"LA","00-0026189","on_depth_chart","on_depth_chart","DeSean Jackson","WR","2021_03_TB_LA","TB",2,2018
3,"LA","00-0035269","on_depth_chart","on_depth_chart","Matt Gay","K","2021_03_TB_LA","TB",1,2019
3,"LAC","00-0026544","on_depth_chart","on_depth_chart","Chase Daniel","QB","2021_03_LAC_KC","KC",3,2015
3,"LV","00-0023516","missing","missing","Richie Incognito","G","2021_03_MIA_LV","MIA",4,2013
3,"LV","00-0033118","on_depth_chart","on_depth_chart","Kenyan Drake","RB","2021_03_MIA_LV","MIA",8,2019
3,"MIN","00-0030573","on_depth_chart","on_depth_chart","Sheldon Richardson","DT","2021_03_SEA_MIN","SEA",1,2017
3,"MIN","00-0034274","missing","missing","Parry Nickerson","CB","2021_03_SEA_MIN","SEA",1,2019
3,"NO","00-0028237","on_depth_chart","missing","Chris Hogan","WR","2021_03_NO_NE","NE",3,2018
3,"NYJ","00-0033011","on_depth_chart","on_depth_chart","Connor McGovern","OL","2021_03_NYJ_DEN","DEN",4,2019
3,"PIT","00-0031779","on_depth_chart","on_depth_chart","B.J. Finney","OL","2021_03_CIN_PIT","CIN",1,2020
3,"SF","00-0033199","on_depth_chart","on_depth_chart","Taybor Pepper","LS","2021_03_GB_SF","GB",1,2017
3,"TB","00-0027855","on_depth_chart","on_depth_chart","Ndamukong Suh","DT","2021_03_TB_LA","LA",1,2018
3,"TEN","00-0030442","missing","on_depth_chart","John Simon","LB","2021_03_IND_TEN","IND",1,2017
3,"TEN","00-0031254","on_depth_chart","on_depth_chart","Denico Autry","DE","2021_03_IND_TEN","IND",3,2020
3,"TEN","00-0032355","on_depth_chart","on_depth_chart","Chester Rogers","WR","2021_03_IND_TEN","IND",12,2019
3,"TEN","00-0032496","on_depth_chart","on_depth_chart","Matthias Farley","DB","2021_03_IND_TEN","IND",3,2018
3,"TEN","00-0032980","missing","on_depth_chart","Marcus Johnson","WR","2021_03_IND_TEN","IND",3,2020
3,"TEN","00-0033955","on_depth_chart","on_depth_chart","Jeremy McNichols","RB","2021_03_IND_TEN","IND",1,2018
3,"TEN","00-0034084","missing","missing","Michael Badgley","K","2021_03_IND_TEN","IND",1,2021
3,"WAS","00-0023682","missing","missing","Ryan Fitzpatrick","QB","2021_03_WAS_BUF","BUF",4,2012
3,"WAS","00-0030098","on_depth_chart","missing","Dustin Hopkins","K","2021_03_WAS_BUF","BUF",1,2013
3,"WAS","00-0031260","on_depth_chart","missing","Logan Thomas","TE","2021_03_WAS_BUF","BUF",3,2018
4,"ATL","00-0033918","on_depth_chart","on_depth_chart","Fabian Moreau","CB","2021_04_WAS_ATL","WAS",4,2020
4,"BAL","00-0029586","on_depth_chart","missing","Derek Wolfe","DE","2021_04_BAL_DEN","DEN",8,2019
4,"BUF","00-0028063","on_depth_chart","on_depth_chart","Taiwan Jones","RB","2021_04_HOU_BUF","HOU",1,2019
4,"CAR","00-0032145","on_depth_chart","on_depth_chart","Cameron Erving","T","2021_04_CAR_DAL","DAL",1,2020
4,"CHI","00-0031130","on_depth_chart","on_depth_chart","Christian Jones","LB","2021_04_DET_CHI","DET",3,2020
4,"CHI","00-0032135","on_depth_chart","on_depth_chart","Jesse James","TE","2021_04_DET_CHI","DET",2,2020
4,"CIN","00-0032434","on_depth_chart","on_depth_chart","Brandon Allen","QB","2021_04_JAX_CIN","JAX",1,2016
4,"CLE","00-0028986","on_depth_chart","on_depth_chart","Case Keenum","QB","2021_04_CLE_MIN","MIN",1,2017
4,"CLE","00-0033969","on_depth_chart","on_depth_chart","Ifeadi Odenigbo","DE","2021_04_CLE_MIN","MIN",2,2020
4,"DAL","00-0035251","on_depth_chart","on_depth_chart","Will Grier","QB","2021_04_CAR_DAL","CAR",2,2020
4,"DET","00-0030500","on_depth_chart","on_depth_chart","Nicholas Williams","DE","2021_04_DET_CHI","CHI",2,2019
4,"DET","00-0034801","missing","on_depth_chart","Josh Woods","LB","2021_04_DET_CHI","CHI",2,2020
4,"HOU","00-0027691","on_depth_chart","missing","Andre Roberts","WR","2021_04_HOU_BUF","BUF",6,2020
4,"HOU","00-0028118","missing","missing","Tyrod Taylor","QB","2021_04_HOU_BUF","BUF",3,2017
4,"HOU","00-0033469","missing","missing","Vincent Taylor","DT","2021_04_HOU_BUF","BUF",1,2019
4,"IND","00-0031734","on_depth_chart","on_depth_chart","Chris Reed","G","2021_04_IND_MIA","MIA",1,2019
4,"IND","00-0033560","on_depth_chart","on_depth_chart","Julien Davenport","T","2021_04_IND_MIA","MIA",2,2020
4,"JAX","00-0029293","on_depth_chart","on_depth_chart","Marvin Jones","WR","2021_04_JAX_CIN","CIN",4,2015
4,"LAC","00-0027061","on_depth_chart","on_depth_chart","Jared Cook","TE","2021_04_LV_LAC","LV",2,2018
4,"LV","00-0029261","on_depth_chart","on_depth_chart","Casey Hayward","CB","2021_04_LV_LAC","LAC",5,2020
4,"LV","00-0030148","missing","on_depth_chart","Damion Square","DT","2021_04_LV_LAC","LAC",7,2020
4,"LV","00-0032103","on_depth_chart","on_depth_chart","Denzel Perryman","LB","2021_04_LV_LAC","LAC",6,2020
4,"LV","00-0032116","on_depth_chart","on_depth_chart","Darius Philon","DT","2021_04_LV_LAC","LAC",4,2018
4,"LV","00-0034545","missing","on_depth_chart","Brandon Facyson","CB","2021_04_LV_LAC","LAC",3,2020
4,"LV","00-0035437","on_depth_chart","missing","Roderic Teamer","DB","2021_04_LV_LAC","LAC",1,2019
4,"MIA","00-0033119","on_depth_chart","on_depth_chart","Jacoby Brissett","QB","2021_04_IND_MIA","IND",4,2020
4,"MIN","00-0030573","on_depth_chart","on_depth_chart","Sheldon Richardson","DT","2021_04_CLE_MIN","CLE",2,2020
4,"MIN","00-0034450","on_depth_chart","on_depth_chart","Greg Joseph","K","2021_04_CLE_MIN","CLE",1,2018
4,"NE","00-0025565","on_depth_chart","on_depth_chart","Nick Folk","K","2021_04_TB_NE","TB",2,2017
4,"NO","00-0032870","on_depth_chart","missing","Aldrick Rosas","K","2021_04_NYG_NO","NYG",6,2019
4,"NYJ","00-0033871","on_depth_chart","on_depth_chart","Corey Davis","WR","2021_04_TEN_NYJ","TEN",4,2020
